CustomerID,Recency,Frequency,Monetary,WillPurchaseNext,Monetary_log
17254,57,1,198.29,1,5.29476105034526
17255,46,2,500.72,1,6.218042195156474
17256,137,3,258.93,1,5.560412363997187
17257,92,2,192.73,0,5.266465437098854
17258,52,2,417.3,0,6.036198878448153
17259,24,5,1285.97,1,7.160045897301134
17260,67,1,120.95,0,4.80361112466193
17261,165,1,230.44,0,5.44432066066788
17262,22,7,1504.26,1,7.316720919737205
17264,80,1,279.59,0,5.636894529114569
17266,155,2,207.09,1,5.337970678424688
17268,101,7,970.25,1,6.878583901681857
17269,41,1,537.46,0,6.2887132134289745
17270,125,2,604.4,0,6.405889396587618
17271,392,1,210.39,0,5.353704768627595
17273,80,1,141.12,0,4.956671771152826
17274,51,1,465.4,1,6.1450436350362825
17275,39,1,114.52,0,4.749443675144516
17276,58,1,508.39,0,6.2332139314143085
17278,221,1,25.2,1,3.265759410767051
17280,94,1,118.86,0,4.786324395030039
17281,30,6,797.85,0,6.68317319347358
17282,112,2,636.25,1,6.457162043256225
17283,34,1,188.46,0,5.244177920447388
17284,45,2,1140.58,1,7.040168546737964
17285,284,2,428.34,0,6.062249145825942
17286,56,2,241.56,1,5.491249102454007
17287,23,16,3047.85,1,8.022519749320214
17288,46,4,1080.25,1,6.9858730582460895
17289,32,6,1134.98,1,7.035250993492313
17290,37,6,976.2,1,6.884691339383585
17292,128,2,271.75,0,5.60855562471318
17293,50,8,1899.12,1,7.549672321054893
17294,325,2,467.79,0,6.1501549069772725
17296,386,1,338.13,0,5.826383514696429
17298,30,3,459.14,1,6.131530791004823
17299,95,2,346.97,1,5.852116269161894
17300,46,2,393.64,0,5.977973956925482
17301,280,1,132.8,1,4.896346147694128
17304,190,1,111.5,0,4.722953221644475
17305,304,1,2135.46,0,7.666905532699596
17306,49,2,1151.04,1,7.0492895628752565
17307,51,11,3999.89,0,8.294272115352573
17308,49,2,4511.76,0,8.41466421870983
17309,37,2,247.84,1,5.516810119646819
17310,43,2,1025.1,0,6.933520486868163
17311,48,4,2181.71,1,7.688322503016188
17314,49,9,2376.51,1,7.7738090005095435
17315,31,5,3358.34,1,8.119499805091202
17316,76,1,124.45,0,4.8319072728124315
17318,381,1,164.28,0,5.107641005371328
17319,325,1,29.1,0,3.40452517175483
17320,24,4,1695.15,1,7.436116255837188
17321,50,4,1040.32,1,6.948244418112183
17322,32,5,922.59,0,6.828268250223805
17323,63,5,644.52,1,6.470056193540251
17324,22,9,1311.64,1,7.179795655443961
17325,66,2,512.77,1,6.241775694493103
17326,64,2,321.95,0,5.777497512478481
17327,65,2,152.35,0,5.032722890560261
17328,329,1,104.7,0,4.660604892876192
17329,387,3,481.32,1,6.17860779418115
17330,200,2,59.900000000000006,1,4.109233174715851
17332,184,5,838.27,0,6.732532466377506
17334,62,1,328.13,1,5.796452809497509
17335,39,2,508.0,0,6.2324480165505225
17336,128,1,81.12,0,4.408181592150733
17338,31,9,5498.64,1,8.612437914532865
17339,21,2,119.0,1,4.787491742782046
17340,22,8,10051.53,1,9.21557962309923
17341,22,3,1108.47,1,7.011637702800233
17342,35,4,1227.54,0,7.113581751463728
17343,32,5,1066.3,1,6.972887373919919
17344,384,1,307.54,1,5.731851494583793
17345,31,6,1066.94,1,6.973486838166717
17346,29,12,2646.44,1,7.881348414329236
17348,93,4,1316.89,1,7.183787251791934
17349,36,4,741.5,1,6.610022870676855
17350,50,3,619.971,1,6.431284381970267
17351,83,9,1401.08,1,7.245712127307541
17352,352,1,36.25,0,3.6176519448255684
17353,147,2,1502.0,1,7.315218389752975
17354,84,3,1750.4,1,7.4681707470881245
17355,42,1,285.11,0,5.656376352258931
17356,210,4,768.25,1,6.6454160142021514
17358,32,3,500.2,1,6.217005223021913
17359,304,1,156.6,1,5.060060177423779
17360,41,3,645.59,1,6.4717123996598325
17361,332,2,392.44,1,5.974928578467883
17362,56,5,711.8100000000001,1,6.569214905238887
17363,51,3,940.86,0,6.8478566435737855
17364,32,17,7589.24,1,8.934618490443116
17365,42,7,3423.42,1,8.138687393290477
17366,88,2,1096.24,0,7.000553214833489
17368,31,6,913.47,1,6.818344662481459
17369,111,1,979.2,0,6.887756632475448
17371,279,3,238.66,1,5.47922125225437
17372,37,20,3034.88,1,8.018256612042661
17373,74,3,520.58,1,6.256862666319028
17374,51,1,231.34,1,5.448201816085329
17375,87,1,260.45,1,5.5662430606341395
17376,60,2,250.44,1,5.527204392489312
17377,21,60,14218.49,1,9.562368837735166
17378,30,1,10.95,0,2.4807312783775197
17380,90,3,645.0,0,6.470799503782602
17381,24,12,19726.76,1,9.889782059880003
17382,91,7,836.88,1,6.730874892137566
17383,109,1,110.7,1,4.715816706075155
17384,123,1,171.15,1,5.148366189784533
17386,41,1,126.35,1,4.8469392014254655
17388,76,7,1432.01,1,7.2675324061708855
17389,30,27,25391.0,1,10.14218944276619
17390,76,1,149.3,0,5.012633296758929
17392,106,1,168.65,1,5.13373749123024
17393,66,2,381.15,0,5.945813201688893
17395,164,1,97.5,0,4.590056548178043
17396,27,7,1476.3,1,7.297971376327562
17397,72,1,536.77,1,6.287430959459953
17400,237,3,2547.09,1,7.8430993378892895
17401,197,1,114.85,0,4.752296250878385
17402,25,12,2462.33,1,7.809269372093249
17403,106,1,118.95,1,4.787074989285704
17406,22,11,2704.63,1,7.903090066196386
17407,67,1,552.9,0,6.316984165039059
17408,156,2,283.44,1,5.650522335015317
17409,77,8,7021.66,1,8.856897342627713
17411,42,2,646.44,1,6.473026125187446
17412,28,10,3159.46,1,8.058472865606982
17413,60,2,560.14,0,6.329970428756386
17414,79,4,1471.52,1,7.294730497776457
17416,49,15,10405.03,1,9.250140724798236
17417,204,1,164.18,0,5.1070357883825706
17418,43,1,206.6,1,5.335613151291733
17419,23,8,2273.95,1,7.729713353121553
17420,29,4,485.6,1,6.187442430349423
17421,42,3,1059.41,0,6.966410904774026
17422,37,5,1615.39,1,7.387950546597703
17423,49,1,420.54,1,6.043914672108901
17426,108,7,3040.51,1,8.020109381606744
17428,24,18,14562.91,1,9.586301829655246
17429,52,2,832.54,1,6.725681691441266
17430,21,3,469.41,1,6.1536046548618595
17432,41,7,1385.63,1,7.234631621929903
17433,41,1,266.8,1,5.5902404332570725
17435,67,1,331.35,0,5.806188630487591
17436,64,3,317.76,1,5.764438468529548
17437,185,1,373.17,0,5.924710239594586
17438,100,4,1034.32,1,6.942465836657532
17439,311,1,325.74,0,5.789164747598362
17440,205,1,137.16,1,4.928412433838423
17441,388,1,293.35,0,5.68476953547427
17442,37,9,2371.74,1,7.771800684482702
17448,153,46,14556.97,0,9.585893888953454
17449,43,6,2430.29,1,7.796177259673576
17450,23,7,52422.3,1,10.867106427967283
17454,118,6,1030.41,1,6.9386820771292905
17456,21,2,975.56,1,6.8840361923615445
17457,35,9,4247.11,1,8.354229457125124
17458,37,1,213.08,1,5.366349776939864
17460,28,12,1605.84,1,7.382024796374923
17463,216,2,661.5,1,6.496020557860377
17464,178,2,710.98,1,6.568049821129807
17465,81,7,2542.79,0,7.841410373882996
17467,51,1,102.6,0,4.640537329825382
17468,31,1,57.8,1,4.074141854904581
17469,56,12,3180.28,1,8.065038910509772
17470,23,7,1679.8,1,7.427025149530791
17471,130,1,321.65000000000003,0,5.776568144381849
17472,284,1,224.81,1,5.41969393771455
17473,64,2,607.0,0,6.410174881966167
17474,255,1,1047.0,0,6.954638864880987
17476,51,2,489.86,0,6.1961589547536615
17477,268,2,1144.3,0,7.04342189040367
17478,64,2,1272.8000000000002,0,7.149759837937266
17479,288,1,389.2600000000001,0,5.9668131836668525
17480,100,1,390.21,1,5.9692445002061385
17482,143,2,778.19,0,6.6582549185704085
17483,70,1,177.69,1,5.18565246089057
17484,232,2,209.57,0,5.34981813941044
17487,384,1,160.55,0,5.084814692270507
17488,297,1,336.5,0,5.821565510312585
17490,44,2,658.1800000000001,1,6.490996638329175
17491,23,8,2422.2,1,7.792844259713028
17492,134,2,747.85,1,6.618538696438405
17493,41,1,100.91,0,4.6240900708406025
17494,157,1,54.7,0,4.019980146933238
17495,46,1,309.16,1,5.737088293362674
17496,219,3,1141.84,1,7.041271671494158
17497,46,2,287.25,0,5.663828159149168
17499,217,1,718.51,1,6.578570424771492
17504,36,9,6568.09,1,8.790130593514101
17505,206,3,1289.64,1,7.162893498357889
17510,76,1,206.08,1,5.333105192033701
17511,23,31,84541.17,1,11.345005742114042
17512,108,8,2542.83,1,7.841426098327825
17513,64,2,645.6,1,6.471727865291332
17514,325,1,334.18,1,5.814667700956727
17515,50,5,978.44,1,6.88698097976566
17516,34,1,189.47,1,5.249494701850468
17518,81,2,329.42,0,5.8003645725024455
17519,24,10,3265.4500000000003,1,8.09145904726024
17521,50,2,554.85,1,6.320498473679624
17524,94,2,394.14,1,5.979240132485259
17525,53,2,739.2,1,6.606920419952056
17526,21,9,2970.14,1,7.996700996533476
17529,266,2,1240.25,0,7.123874215359383
17530,21,3,756.51,1,6.6300367386165195
17531,183,2,970.12,1,6.878450044589548
17532,41,1,65.34,0,4.1947930335189065
17533,90,1,34.8,0,3.5779478934066544
17534,107,4,1445.47,1,7.276881384484562
17536,76,2,288.33,1,5.667567905188549
17539,273,4,1226.57,0,7.112791884519306
17540,39,4,1011.7,1,6.9203753103382395
17541,165,1,124.46,0,4.831986982668597
17542,297,2,170.95,1,5.147203736878275
17543,205,1,120.05,0,4.796203683384068
17544,46,3,960.69,0,6.86869215341128
17545,46,3,802.58,1,6.689076744627086
17547,31,2,727.85,0,6.5914679495200215
17548,34,3,627.96,1,6.44406766167355
17550,53,6,2280.48,1,7.732579634166422
17552,28,10,2154.88,1,7.6759542718528015
17553,128,3,2270.0,1,7.7279755421055585
17555,81,3,574.48,1,6.355204475168832
17556,35,1,142.77,1,4.9682148004345015
17557,388,1,34.0,1,3.5553480614894135
17558,49,1,259.17,0,5.561335263505108
17559,168,1,167.62,0,5.12764766249453
17560,51,4,1040.85,1,6.948753258016209
17561,46,3,554.72,1,6.320264570280661
17563,234,2,392.38,0,5.974776065821747
17565,242,1,131.83,0,4.8890701151444125
17567,28,2,1024.55,1,6.932984333027912
17568,289,1,382.79,0,5.950095527997053
17570,37,1,100.0,0,4.61512051684126
17571,198,1,205.24,1,5.329040539190878
17572,29,7,496.2600000000001,1,6.209113028140212
17575,323,1,171.7,0,5.1515559851526325
17576,21,23,5434.13,1,8.600638718312492
17577,301,2,348.75,0,5.857218613545591
17578,130,6,903.87,1,6.807791286972953
17579,234,1,304.38,1,5.721556902755365
17580,32,2,329.55,1,5.800757933779587
17581,28,20,7712.71,1,8.950754544076538
17582,102,4,1275.43,1,7.151822397731769
17583,216,1,135.95,0,4.919615895709087
17584,123,4,4067.12,1,8.31093625525845
17585,101,3,960.23,1,6.868213714361528
17586,275,1,167.4,0,5.126342101808226
17587,284,1,181.66,0,5.207626501263533
17588,52,4,1699.35,1,7.438589391206386
17589,41,14,11645.7,1,9.362778157065069
17591,23,2,550.7,1,6.313004420278385
17592,394,1,148.3,0,5.005957704545144
17593,65,6,4168.46,1,8.335541810004587
17594,105,2,1504.7,1,7.317013185328998
17596,24,7,2092.74,1,7.646707219442567
17597,74,4,1439.72,1,7.272898267611698
17598,37,1,409.98,0,6.018544551511725
17599,133,1,52.05,0,3.971234865059992
17601,36,1,305.47,1,5.7251198713035585
17602,128,8,2348.16,1,7.761813096430356
17603,273,3,1398.76,1,7.244056072336364
17604,78,4,636.57,1,6.45766407492614
17605,246,1,160.75,0,5.08605193338101
17606,393,1,87.30000000000001,0,4.480740107609915
17607,32,1,333.81,0,5.813563206747519
17608,105,2,305.11,1,5.723944514480142
17609,58,6,782.12,1,6.663285940953175
17610,196,5,1529.49,0,7.333343224551642
17611,77,13,4387.76,1,8.386802006033165
17612,35,12,3346.41,1,8.115942191468276
17615,43,3,403.6,1,6.002898924733645
17616,23,2,489.6,1,6.195629131824389
17617,214,1,395.33,0,5.982247197558372
17618,39,8,3101.66,1,8.040015087062464
17621,60,3,1795.22,1,7.493439735792386
17622,253,2,1130.21,0,7.031043135272966
17623,65,6,1856.62,1,7.527051377466202
17624,93,2,725.15,1,6.587756605053813
17625,102,4,4020.8,1,8.299484842591967
17626,258,1,254.0,0,5.541263545158426
17627,134,1,296.36,0,5.694943525988997
17629,44,2,641.4,1,6.465211162632552
17631,30,4,470.16,1,6.155197739090584
17633,35,3,732.55,1,6.597895761585653
17635,80,3,1265.58,0,7.144075633652909
17638,303,2,842.4000000000001,0,6.73744134131246
17639,43,5,506.67,1,6.229831630193678
17640,35,5,2547.28,1,7.8431739007644685
17642,85,3,1112.2,1,7.014994029651736
17643,29,2,439.7,1,6.088364371847941
17644,50,9,3132.96,1,8.050052659592652
17646,21,10,3141.4,1,8.052742118160147
17647,325,2,198.6,1,5.296315363877364
17648,41,1,418.87,1,6.039945139555509
17649,125,2,710.4,1,6.567234859514355
17651,154,6,1758.52,1,7.4727963235626245
17655,22,3,1013.54,1,6.922190586778393
17657,86,1,126.0,0,4.844187086458591
17659,28,3,835.33,1,6.729023272038716
17660,393,1,163.47,1,5.102728182753178
17662,317,2,412.92,0,6.025672718437719
17663,73,10,3372.92,1,8.123830552095704
17664,130,2,561.59,1,6.33255112127994
17665,149,1,563.1,0,6.33523154074593
17666,133,3,1319.64,1,7.185871746564217
17667,91,4,1895.19,1,7.547601888764647
17669,118,3,2735.63,1,7.914482515393844
17671,21,2,830.63,1,6.723387630369245
17672,73,5,2600.46,1,7.8638281048673875
17673,31,7,2604.46,1,7.86536452209172
17674,24,1,300.66,1,5.709300555340106
17675,23,40,17885.32,1,9.791791453834085
17676,22,5,1378.16,1,7.2292298971686675
17677,22,28,20329.68,1,9.919886354169265
17678,259,1,301.65,1,5.712577022337697
17679,177,5,1585.5,1,7.36928561102325
17680,39,2,313.05,1,5.74955220890039
17681,253,5,731.2,0,6.596053700686136
17682,24,6,1982.45,1,7.592593031670941
17683,41,3,819.01,0,6.70931653530589
17685,28,6,2751.64,1,7.920315730155317
17686,79,2,2557.35,1,7.8471177984240486
17687,76,1,432.68,0,6.072306934952083
17688,49,1,304.2,0,5.720967299410302
17689,44,2,317.08,0,5.7623029234682095
17690,22,8,2690.15,1,7.897723890533503
17691,24,3,489.65,1,6.195731042652502
17692,52,8,2234.86,1,7.712381220507991
17694,167,2,1412.85,1,7.254071758792645
17695,50,3,980.7,1,6.889285762698476
17696,38,19,5393.88,1,8.593205634627436
17699,132,2,442.0,0,6.093569770045136
17700,37,10,4145.33,1,8.329978884618386
17702,39,2,1319.67,1,7.18589446256499
17703,74,1,296.1,1,5.694068782468562
17705,111,2,260.38,1,5.5659752871688895
17706,22,17,10245.49,1,9.234690486896532
17707,32,6,456.9,1,6.12665081966305
17708,58,2,620.85,1,6.43269890609975
17709,126,4,533.5600000000001,1,6.281443978608446
17710,79,1,293.5,0,5.685279003091641
17713,38,4,1198.09,0,7.089318214762589
17714,80,4,1257.18,1,7.137421511285541
17715,248,1,163.2,1,5.101085197018328
17716,52,13,10300.98,1,9.240091388753038
17717,77,1,376.92,0,5.934682533008997
17718,300,1,299.83,1,5.706545321145129
17720,23,7,1572.97,1,7.361356369075252
17721,315,1,307.21000000000004,0,5.730781368822976
17722,22,2,2006.32,1,7.604555778039985
17723,31,1,102.0,1,4.634728988229636
17726,51,7,1092.06,0,6.996736381454871
17728,60,2,1362.75,1,7.21799353714728
17729,252,1,438.65,0,6.085978955825011
17730,38,7,2475.32,1,7.81452886616445
17731,277,2,468.88,1,6.152477342955685
17732,28,8,2166.42,1,7.681292799092348
17734,181,3,741.69,1,6.610278730197908
17735,23,8,4134.91,1,8.32746265579677
17738,51,9,2304.51,1,7.743057189091268
17739,30,11,4939.24,1,8.505169191997805
17740,45,6,426.9,0,6.0588895234227715
17741,62,2,101.1,0,4.625952725170619
17742,84,9,1743.37,1,7.4641487379303335
17743,104,1,229.2,0,5.438948496287782
17744,36,1,326.74,1,5.792220611118078
17745,133,2,600.34,0,6.399160498367506
17746,127,3,793.9300000000001,1,6.67825406046321
17748,183,1,358.15,0,5.88374012852081
17749,202,1,351.66,1,5.865504419979778
17751,77,1,157.86,0,5.068023311204986
17753,120,4,390.56,0,5.97013876039323
17754,30,8,2805.27,1,7.939611478413943
17756,31,3,733.7,0,6.599462252626232
17757,24,28,3817.16,1,8.247523910165095
17758,83,4,1555.83,1,7.350406981544118
17759,49,2,441.92,1,6.093389166829907
17760,29,5,631.34,1,6.449427224173901
17762,112,1,129.75,0,4.873287102945032
17763,309,3,71.15,1,4.27874728521988
17764,58,3,804.82,1,6.6918603925038385
17765,104,1,158.92,1,5.074673690192145
17766,37,2,299.61,0,5.7058137435652805
17767,66,1,141.85,1,4.961795128676782
17768,43,4,1236.33,1,7.120711111268835
17769,39,7,3105.1,1,8.041123198940522
17771,92,2,141.6,1,4.960043507980195
17772,48,1,202.0,1,5.313205979041787
17773,170,2,585.27,0,6.373780434317173
17774,53,5,2102.64,1,7.651424456556273
17776,42,2,338.56,0,5.827650661869767
17778,317,1,197.7,0,5.291796149557771
17780,323,3,352.91,0,5.869042643521861
17782,38,2,679.02,0,6.52212220950234
17783,168,1,96.44,1,4.579236803961587
17784,206,1,112.86,0,4.734969623522936
17785,101,2,271.44,1,5.607418406373117
17787,27,1,736.28,1,6.602967738627417
17789,317,1,171.25,1,5.148946909893768
17790,34,6,818.0600000000001,1,6.708157341242941
17792,123,2,370.05,0,5.916336824416143
17794,342,2,147.3,0,4.999237249143887
17796,25,4,664.09,1,6.499922369844311
17797,51,5,1205.44,1,7.0954291532027005
17798,237,1,183.09,0,5.215424768458471
17799,45,10,3285.96,1,8.097718404438973
17801,107,3,798.33,0,6.68377387676887
17802,28,8,3768.08,1,8.234586218831206
17803,48,1,184.66,0,5.223917043971786
17804,32,3,385.23,0,5.956433046936053
17805,266,1,414.72,1,6.030011956720221
17807,51,3,437.87,0,6.084203241658105
17808,204,4,262.64,0,5.574584536184519
17809,27,11,5925.4800000000005,1,8.687185723840782
17810,324,2,374.81,0,5.92908369652421
17811,30,8,1772.07,1,7.480467786400321
17812,24,4,433.73,1,6.074725148725943
17814,31,2,1617.32,0,7.389143853094436
17815,49,1,591.96,0,6.385126943096995
17816,21,3,75.75999999999999,1,4.340683671139499
17817,34,3,420.17,1,6.043036552651969
17818,393,1,130.18,0,4.876570425865589
17819,27,6,2907.65,1,7.9754443349967366
17820,30,1,183.56,0,5.217974613865498
17821,62,1,334.62,0,5.815979567573016
17822,76,5,2188.5,0,7.6914284862414535
17823,77,2,494.25,0,6.20506268557866
17825,254,4,731.96,0,6.597091130138432
17826,30,1,134.59,0,4.909635626474218
17827,277,1,392.59,1,5.975309758351282
17833,379,1,342.36,0,5.838779459442334
17834,70,2,730.47,0,6.595056207999221
17838,21,10,3943.6,1,8.280102833969403
17840,99,1,185.72,0,5.229610168538246
17841,21,91,29892.5,1,10.305396344441515
17842,258,1,430.69,0,6.067707738058715
17843,67,1,120.75,1,4.801969761962699
17845,211,4,598.19,0,6.39557874314519
17847,171,2,129.69,0,4.872828106608945
17848,73,21,2749.7,1,7.919610703723965
17849,136,4,457.96,1,6.128963060293615
17850,28,155,51208.87,1,10.843687565886688
17851,78,6,1563.34,0,7.355219288783538
17852,44,3,548.87,1,6.309681886651866
17853,63,3,1608.19,0,7.383486225788365
17854,118,4,760.1899999999999,1,6.634882998183835
17855,28,1,208.97,1,5.346964663369558
17857,21,2,1803.2,1,7.497872559222539
17858,25,19,7641.99,1,8.94154416685527
17860,24,4,762.74,1,6.638227417110398
17861,41,10,3026.89,1,8.015621286288493
17862,41,3,948.19,1,6.855608989318586
17863,25,7,2585.2,1,7.857944895861751
17864,41,2,326.82,1,5.792464677261214
17865,31,26,15848.07,1,9.670866102505112
17866,140,2,805.3000000000001,1,6.692455881690976
17867,66,9,424.18,1,6.052512608672916
17868,42,1,234.65,0,5.46234765336974
17869,24,3,607.98,1,6.411785426448133
17870,22,2,1213.8,1,7.102334733171594
17871,53,4,963.09,1,6.87118465124853
17872,37,1,235.87,0,5.46751146743449
17873,29,14,4656.72,1,8.446281337001615
17875,344,1,167.1,0,5.12455904041457
17876,55,3,3424.02,0,8.138862590095334
17878,51,2,1032.88,1,6.941073994174962
17880,295,2,366.0,1,5.905361848054571
17882,35,2,313.46,0,5.75085688204213
17883,195,3,324.08,1,5.784071305885004
17884,24,18,2355.44,1,7.764907284550139
17886,93,3,708.77,1,6.564940973892307
17888,30,17,1094.39,1,6.998865743222685
17889,30,5,571.0,1,6.349138991379798
17894,22,11,1333.57,1,7.1963644215715705
17897,23,8,2018.4,1,7.610555716570221
17898,108,2,147.12,1,4.998022756045412
17901,177,2,149.7,1,5.01529110563245
17902,202,1,216.4,0,5.381738974687109
17903,50,1,381.09,0,5.9456561829510015
17905,29,10,1583.28,1,7.367885324429574
17907,296,1,291.76,0,5.679353160733027
17908,29,5,1168.26,1,7.064126349060336
17909,393,1,132.55,0,4.89447593955597
17910,382,1,261.7,0,5.571012696691494
17912,31,1,64.49,1,4.181897459229962
17913,56,12,3068.04,1,8.02912008809622
17915,207,1,242.13,0,5.493596279713942
17916,284,2,43.87,0,3.803769419987892
17918,156,3,396.39,0,5.984918166237948
17919,94,1,536.28,1,6.286519373889176
17920,24,39,20312.36,1,9.919034076637384
17921,35,6,1596.98,1,7.376495610603343
17922,199,1,170.4,0,5.1440000061636795
17923,183,2,289.5,1,5.671603576291966
17924,29,2,574.2,1,6.354717806406837
17925,28,1,244.08,1,5.501584687857454
17926,100,3,638.2,1,6.460217394452065
17927,377,1,294.0,0,5.68697535633982
17928,227,1,128.7,1,4.865224091322398
17929,43,8,2239.1,1,7.7142757867097655
17930,49,8,2534.74,1,7.838240786641901
17931,53,12,3028.93,1,8.01629479592632
17933,288,1,114.69,0,4.750914200040797
17934,62,1,344.90000000000003,1,5.846149715943123
17935,56,5,540.35,1,6.294066019756907
17938,76,1,144.29,0,4.978731745083247
17940,101,6,26286.75,1,10.176858330189223
17941,246,3,1128.72,1,7.029725093391344
17944,79,1,75.41,0,4.336113577659475
17945,352,3,360.35,0,5.88984701772899
17949,27,74,60117.6,1,11.004074556835956
17950,21,6,950.61,1,6.8581552869906535
17951,29,2,627.5400000000001,1,6.443399669600998
17952,34,4,819.61,0,6.71004796613905
17953,196,1,160.82,0,5.086484606379694
17954,23,9,1633.33,1,7.398988213413432
17955,311,2,392.6,1,5.975335165178098
17958,384,1,465.42,1,6.145086515763547
17959,248,1,140.75,0,4.954064942607862
17960,178,2,61.3,1,4.131961425793407
17961,28,62,1699.1,1,7.438442351843683
17962,205,3,584.59,1,6.3726198859985645
17963,127,4,651.51,0,6.48082646474991
17964,28,1,261.76,1,5.571241068024272
17965,21,17,4618.41,1,8.43802227029302
17966,247,5,875.99,1,6.776495589798622
17967,27,2,234.22,1,5.460521246422891
17968,29,4,610.69,1,6.416225618231942
17969,158,18,2141.74,1,7.66984066286809
17971,204,1,161.94,0,5.093382034882496
17974,37,3,1117.27,1,7.019538127241328
17975,22,12,2540.02,1,7.84032085420615
17976,28,1,353.19,1,5.869833492313257
17977,56,1,1277.49,1,7.153434973034637
17978,21,4,1160.84,1,7.057760234299549
17980,49,1,221.97,1,5.40703723326228
17981,66,1,239.12,0,5.481138798383642
17982,336,1,138.18,0,4.935768059416704
17983,51,1,171.71,0,5.151613887355828
17984,48,4,1038.59,1,6.946581683636809
17987,32,4,805.0699999999999,1,6.6921705873707396
17988,143,7,288.42,1,5.667878920309847
17989,35,1,228.83,0,5.437339905196839
17990,36,3,896.7700000000001,1,6.799913910775058
17991,247,1,227.2,1,5.430222437427975
17992,45,1,254.13,0,5.541773219174124
17993,273,1,235.19,0,5.4646365658644855
17994,44,7,1634.83,1,7.399905599783028
17995,38,2,419.38,1,6.041159064131834
17996,35,3,482.33,0,6.180699650171005
17998,36,3,639.24,0,6.461843106058791
17999,22,2,348.84,1,5.857475907104665
18000,220,1,124.25,0,4.830311739964974
18001,105,4,536.61,1,6.287133390226416
18002,31,4,249.92,0,5.525134163228542
18003,32,1,358.61,0,5.885020110887118
18006,37,3,553.1800000000001,1,6.317489543722835
18007,48,1,220.32,0,5.399609618029909
18008,71,14,17670.94,1,9.77973334989274
18009,198,7,1898.49,1,7.549340708070521
18011,29,2,424.24,1,6.052653715420404
18012,379,1,115.3,0,4.7561730595246186
18016,66,2,476.9,1,6.169401505584112
18017,87,1,165.0,1,5.111987788356544
18018,55,2,175.85,1,5.17530191565149
18020,199,1,190.48,0,5.254783364524308
18021,165,2,227.06,0,5.429608752229212
18022,41,4,983.68,1,6.892316715292946
18025,35,6,1177.72,0,7.072184382934504
18026,156,2,2074.07,0,7.637750167035548
18028,239,1,192.05,0,5.262949222710246
18029,298,1,433.77,0,6.0748171556265245
18031,34,1,462.1,0,6.137943013486706
18034,31,1,370.82,1,5.918409866202071
18035,41,2,546.34,1,6.305070181538051
18036,41,8,1158.02,1,7.055330099446257
18037,77,9,97.4,1,4.589040804058207
18038,212,1,149.41,0,5.013364898667122
18039,30,4,579.17,0,6.363321164042317
18041,21,20,4568.99,1,8.427266295702049
18042,197,1,116.1,1,4.763028270603671
18043,22,1,316.46,1,5.760351826144095
18044,43,8,1417.01,1,7.257009759253384
18046,305,1,189.63,0,5.250334376525886
18047,37,2,342.69,0,5.839740088291405
18048,149,1,229.44,1,5.439990524864182
18049,93,2,556.52,0,6.323498377130264
18050,49,1,337.66,1,5.824996654237195
18051,290,7,2282.28,0,7.733368284651133
18052,220,1,10877.18,0,9.294514227005408
18053,181,2,271.05,1,5.605985872931934
18054,48,1,176.5,0,5.178970608915471
18055,23,6,4411.38,1,8.392169505404327
18056,274,1,190.95,1,5.257234921446806
18057,49,3,1203.56,0,7.093869634014788
18058,197,2,603.9,1,6.4050631551128685
18060,64,2,1185.46,0,7.078729362707452
18061,22,19,4369.56,1,8.38264642633267
18062,42,3,912.15,1,6.816900160638051
18063,46,2,186.6,0,5.234312036572124
18064,102,9,3681.03,1,8.211219509505622
18065,44,15,3473.8,1,8.153292202385765
18066,42,2,1122.4,1,7.0241150800983325
18069,39,6,2503.89,1,7.826000100379148
18070,325,1,314.1,0,5.752890048763229
18071,21,5,975.63,1,6.884107869976144
18074,29,2,1019.44,1,6.9279891858129465
18075,30,10,3171.54,1,8.062287807862091
18076,36,1,151.49,0,5.027099020126921
18077,22,8,1705.55,1,7.442229067653836
18078,81,2,508.47,1,6.233370969673077
18079,147,1,590.78,1,6.383134944193957
18083,53,1,470.73,0,6.156406788013439
18084,39,2,722.45,1,6.584031435183091
18085,29,3,955.8,1,6.863594383196367
18087,35,15,10705.8,1,9.278634332615171
18089,102,1,428.45,0,6.062505320212233
18090,77,1,349.4,0,5.859075359062237
18091,249,1,360.85,0,5.891229761312137
18092,21,8,7111.18,1,8.869564086209797
18093,100,4,2346.19,1,7.760974146984277
18094,102,6,3374.22,1,8.124215786367353
18095,83,3,1723.04,1,7.452425652810628
18096,98,3,894.13,1,6.79696895912354
18097,41,5,1965.52,1,7.584020762173567
18098,52,1,550.84,0,6.313258149188531
18100,206,1,451.56,0,6.1149203510349
18101,30,3,405.51,1,6.007608528931287
18102,21,89,349164.35,1,12.763300871220155
18103,205,1,105.8,0,4.6709579265260945
18106,132,5,1030.76,1,6.9390213608561355
18107,98,1,167.13,0,5.124737489690837
18108,252,2,577.8100000000001,1,6.360974271733167
18109,25,13,1840.99,1,7.518601787918866
18110,67,1,199.13,1,5.2989671553895334
18111,245,1,405.85,0,6.008444567142666
18112,74,2,423.27,1,6.050370045018507
18113,24,1,76.32000000000001,1,4.34795265434013
18115,353,1,9.7,0,2.3702437414678603
18116,32,5,736.27,1,6.602954175167378
18118,25,4,1079.4,1,6.985086621918461
18119,23,1,181.12,1,5.204665810466581
